timestamp,order_id,side,volume,leverage,entry_price,confidence,margin_used,liquidation_price,expected_tp,expected_risk,has_auto_sl
2025-12-24 06:05:31.999554,O54XFL-42T7F-63OYEJ,buy,137.0,5,0.3554,90.0,9.708276999999983,0.0355,0.3921999931335449,0.844198,True
2025-12-24 06:50:42.799956,OAMWQF-HYH6W-KFM7VR,buy,135.0,5,0.3567,90.0,9.619014000000004,0.0357,0.392300009727478,0.8364360000000001,True
