time,open,high,low,close
2023-12-21 01:00:00,0.5864529609680176,0.5877000093460083,0.5831930637359619,0.5877000093460083
2023-12-21 02:00:00,0.5877512097358704,0.5962563157081604,0.5864970684051514,0.59364914894104
2023-12-21 03:00:00,0.5935953259468079,0.5974174737930298,0.5922444462776184,0.5936303734779358
2023-12-21 04:00:00,0.593540608882904,0.5947874188423157,0.593540608882904,0.5936912894248962
2023-12-21 05:00:00,0.5936816334724426,0.594745934009552,0.5875476598739624,0.5877938866615295
2023-12-21 06:00:00,0.5877630710601807,0.593371570110321,0.5876669883728027,0.593371570110321
2023-12-21 07:00:00,0.5934407711029053,0.6027044057846069,0.5934407711029053,0.5984333157539368
2023-12-21 08:00:00,0.5984300971031189,0.6045682430267334,0.5977011919021606,0.6014887690544128
2023-12-21 09:00:00,0.6013093590736389,0.6023518443107605,0.5985141396522522,0.5998368859291077
2023-12-21 10:00:00,0.6000123023986816,0.6076323986053467,0.6000123023986816,0.6072297692298889
2023-12-21 11:00:00,0.6072706580162048,0.6136400699615479,0.6072706580162048,0.6093036532402039
2023-12-21 12:00:00,0.6092812418937683,0.6119858026504517,0.6067948937416077,0.6067948937416077
2023-12-21 13:00:00,0.6067400574684143,0.6090312600135803,0.6037274599075317,0.6088281869888306
2023-12-21 14:00:00,0.608814001083374,0.6089644432067871,0.5985559225082397,0.5993447303771973
2023-12-21 15:00:00,0.5991179943084717,0.599885106086731,0.5955506563186646,0.5969188213348389
2023-12-21 16:00:00,0.5969659090042114,0.6018707752227783,0.5969659090042114,0.6014754772186279
2023-12-21 17:00:00,0.6017247438430786,0.6219179034233093,0.6012122631072998,0.6219179034233093
2023-12-21 18:00:00,0.6217454671859741,0.622978925704956,0.6140264272689819,0.6140264272689819
2023-12-21 19:00:00,0.6141167283058167,0.6190316677093506,0.6127147674560547,0.613793134689331
2023-12-21 20:00:00,0.613906741142273,0.6203624606132507,0.613906741142273,0.6195378303527832
2023-12-21 21:00:00,0.619634747505188,0.6245564222335815,0.6180340051651001,0.6243035197257996
2023-12-21 22:00:00,0.62440425157547,0.6299446821212769,0.6238309741020203,0.6298774480819702
2023-12-21 23:00:00,0.6298112273216248,0.6384031176567078,0.6298112273216248,0.6367488503456116
2023-12-22 00:00:00,0.6364955902099609,0.6465270519256592,0.6363389492034912,0.6453588008880615
2023-12-22 01:00:00,0.6455191969871521,0.6502668261528015,0.6422336101531982,0.6428495049476624
2023-12-22 02:00:00,0.643016517162323,0.6434813737869263,0.6344653964042664,0.6344653964042664
2023-12-22 03:00:00,0.6341840624809265,0.6357057690620422,0.6273854970932007,0.6280509829521179
2023-12-22 04:00:00,0.6280829906463623,0.6284545063972473,0.6204217672348022,0.624271035194397
2023-12-22 05:00:00,0.6243873834609985,0.6332569122314453,0.6243873834609985,0.6322687268257141
2023-12-22 06:00:00,0.6324654221534729,0.6387678384780884,0.6182516813278198,0.6182516813278198
2023-12-22 07:00:00,0.618277370929718,0.6212728023529053,0.6112990379333496,0.6131654381752014
2023-12-22 08:00:00,0.6131356954574585,0.619755208492279,0.6131356954574585,0.6146759390830994
2023-12-22 09:00:00,0.6146458983421326,0.6164615154266357,0.6097352504730225,0.6159006357192993
2023-12-22 10:00:00,0.6158830523490906,0.6181393265724182,0.6131482720375061,0.616146445274353
2023-12-22 11:00:00,0.6161657571792603,0.6190682649612427,0.6150352358818054,0.6185283064842224
2023-12-22 12:00:00,0.6184622645378113,0.6184954047203064,0.6137003898620605,0.6147128939628601
2023-12-22 13:00:00,0.614608883857727,0.618647038936615,0.614176332950592,0.6183423399925232
2023-12-22 14:00:00,0.618349552154541,0.618349552154541,0.6092739105224609,0.6151878237724304
2023-12-22 15:00:00,0.6151105165481567,0.6186776161193848,0.6134020686149597,0.6186205148696899
2023-12-22 16:00:00,0.6187281608581543,0.6194324493408203,0.6129388213157654,0.6139286756515503
2023-12-22 17:00:00,0.6141114234924316,0.6186940670013428,0.6141114234924316,0.6181803345680237
2023-12-22 18:00:00,0.6180723309516907,0.6242131590843201,0.6178326606750488,0.6232616901397705
2023-12-22 19:00:00,0.6233164072036743,0.6233164072036743,0.61658775806427,0.6176227331161499
2023-12-22 20:00:00,0.6177151799201965,0.6215437054634094,0.6176735758781433,0.6204330921173096
2023-12-22 21:00:00,0.6202861666679382,0.6232319474220276,0.6198453307151794,0.6220051646232605
2023-12-22 22:00:00,0.6219359636306763,0.6221915483474731,0.6197733879089355,0.6208851933479309
2023-12-22 23:00:00,0.6209504008293152,0.624751627445221,0.6202020645141602,0.6242715716362
2023-12-23 00:00:00,0.6240974068641663,0.6240974068641663,0.615318775177002,0.618624210357666
2023-12-23 01:00:00,0.6185111999511719,0.6185111999511719,0.6059500575065613,0.6059500575065613
2023-12-23 02:00:00,0.6058172583580017,0.6062661409378052,0.6037397384643555,0.6038744449615479
2023-12-23 03:00:00,0.6036110520362854,0.6049337983131409,0.6008824706077576,0.6008824706077576
2023-12-23 04:00:00,0.6008921265602112,0.601908802986145,0.5996931791305542,0.601908802986145
2023-12-23 05:00:00,0.602047324180603,0.6053007245063782,0.6019055843353271,0.6053007245063782
2023-12-23 06:00:00,0.6053727865219116,0.6072448492050171,0.604715883731842,0.6071978807449341
2023-12-23 07:00:00,0.6072085499763489,0.6074512600898743,0.6038827896118164,0.6046934723854065
2023-12-23 08:00:00,0.6046432256698608,0.6080244779586792,0.6044421792030334,0.6080154776573181
2023-12-23 09:00:00,0.6080489158630371,0.6083152294158936,0.6062837839126587,0.6079092621803284
2023-12-23 10:00:00,0.6079084277153015,0.6083614230155945,0.6063995957374573,0.606759786605835
2023-12-23 11:00:00,0.6067335605621338,0.6068510413169861,0.6038575768470764,0.6051629781723022
2023-12-23 12:00:00,0.6051281690597534,0.6086714267730713,0.6050455570220947,0.6071129441261292
2023-12-23 13:00:00,0.60713791847229,0.6077485680580139,0.6035894155502319,0.6053264141082764
2023-12-23 14:00:00,0.6053398251533508,0.6062524318695068,0.6046250462532043,0.6061142086982727
2023-12-23 15:00:00,0.6061703562736511,0.6062418818473816,0.6046770215034485,0.6047212481498718
2023-12-23 16:00:00,0.6046277284622192,0.6059097647666931,0.604280412197113,0.60557621717453
2023-12-23 17:00:00,0.6055258512496948,0.6056426167488098,0.6024928092956543,0.6024928092956543
2023-12-23 18:00:00,0.602397084236145,0.6062982678413391,0.6015663146972656,0.6062982678413391
2023-12-23 19:00:00,0.6063138842582703,0.6067525148391724,0.6045130491256714,0.6051760315895081
2023-12-23 20:00:00,0.6051502823829651,0.6067078113555908,0.6030532717704773,0.603773832321167
2023-12-23 21:00:00,0.6036997437477112,0.6065908670425415,0.6017858982086182,0.6065471172332764
2023-12-23 22:00:00,0.6066486835479736,0.614281952381134,0.606276273727417,0.6136770844459534
2023-12-23 23:00:00,0.6136794686317444,0.616420567035675,0.6127310991287231,0.6146824955940247
2023-12-24 00:00:00,0.6145092844963074,0.6165444254875183,0.6092197299003601,0.6151549220085144
2023-12-24 01:00:00,0.6150549054145813,0.624300479888916,0.615045428276062,0.624300479888916
2023-12-24 02:00:00,0.6243011355400085,0.6266225576400757,0.6205775141716003,0.6222133040428162
2023-12-24 03:00:00,0.622299075126648,0.6237135529518127,0.6187742948532104,0.6205579042434692
2023-12-24 04:00:00,0.6200795769691467,0.6270765662193298,0.620006263256073,0.6223521828651428
2023-12-24 05:00:00,0.6225358247756958,0.623630940914154,0.6096668243408203,0.6120377779006958
2023-12-24 06:00:00,0.6120076775550842,0.6132223606109619,0.6065371036529541,0.6074447631835938
2023-12-24 07:00:00,0.6075745224952698,0.6154280304908752,0.6064718961715698,0.6154280304908752
2023-12-24 08:00:00,0.6154136657714844,0.6194802522659302,0.6147804260253906,0.6182003617286682
2023-12-24 09:00:00,0.6182416081428528,0.620956540107727,0.6153333783149719,0.6190932989120483
2023-12-24 10:00:00,0.6190156936645508,0.6194838285446167,0.608481228351593,0.6096096634864807
2023-12-24 11:00:00,0.6096408367156982,0.615039587020874,0.6096408367156982,0.6145573854446411
2023-12-24 12:00:00,0.6145318150520325,0.616840124130249,0.6113232970237732,0.616414487361908
2023-12-24 13:00:00,0.6163036823272705,0.6191678047180176,0.6145522594451904,0.6191678047180176
2023-12-24 14:00:00,0.6192116141319275,0.6217872500419617,0.6149035692214966,0.6150539517402649
2023-12-24 15:00:00,0.6150999665260315,0.6171329021453857,0.614799439907074,0.6161046028137207
2023-12-24 16:00:00,0.6160570979118347,0.6160570979118347,0.6126583218574524,0.6151938438415527
2023-12-24 17:00:00,0.61517333984375,0.6152268052101135,0.6129181385040283,0.6129181385040283
2023-12-24 18:00:00,0.612912118434906,0.6186901926994324,0.612912118434906,0.6180342435836792
2023-12-24 19:00:00,0.6181254386901855,0.6183357238769531,0.6148883700370789,0.6176376342773438
2023-12-24 20:00:00,0.617760419845581,0.6205850839614868,0.609462559223175,0.6105573773384094
2023-12-24 21:00:00,0.6106364727020264,0.6122808456420898,0.6072161793708801,0.6079708933830261
2023-12-24 22:00:00,0.6079154014587402,0.608197808265686,0.5920960307121277,0.5954931974411011
2023-12-24 23:00:00,0.595879852771759,0.5975049734115601,0.5940664410591125,0.5940664410591125
2023-12-25 00:00:00,0.5938640236854553,0.5970075726509094,0.5918133854866028,0.595316469669342
2023-12-25 01:00:00,0.5954299569129944,0.6009580492973328,0.5954299569129944,0.5992284417152405
2023-12-25 02:00:00,0.5992245674133301,0.6014035940170288,0.5976825952529907,0.6014035940170288
2023-12-25 03:00:00,0.6013630628585815,0.6056157350540161,0.6003293395042419,0.6045979261398315
2023-12-25 04:00:00,0.6046783328056335,0.6059303879737854,0.6046783328056335,0.6047435998916626
2023-12-25 05:00:00,0.6046985983848572,0.6092707514762878,0.6046985983848572,0.6084044575691223
2023-12-25 06:00:00,0.6083412170410156,0.6086966395378113,0.6054050326347351,0.6054050326347351
2023-12-25 07:00:00,0.6054165959358215,0.6054165959358215,0.6028557419776917,0.6035570502281189
2023-12-25 08:00:00,0.6035444140434265,0.6074957847595215,0.6026947498321533,0.6026947498321533
2023-12-25 09:00:00,0.6025995016098022,0.6038583517074585,0.6014067530632019,0.6037896275520325
2023-12-25 10:00:00,0.6038919687271118,0.6063339114189148,0.6038752198219299,0.6055809855461121
2023-12-25 11:00:00,0.6055893301963806,0.6099765300750732,0.6049428582191467,0.6074631810188293
2023-12-25 12:00:00,0.6074592471122742,0.6126359701156616,0.6064271926879883,0.6126359701156616
2023-12-25 13:00:00,0.6129183173179626,0.6144845485687256,0.6122169494628906,0.614272952079773
2023-12-25 14:00:00,0.6142056584358215,0.6167543530464172,0.6125830411911011,0.6167543530464172
2023-12-25 15:00:00,0.6167428493499756,0.6187963485717773,0.6141600608825684,0.6185146570205688
2023-12-25 16:00:00,0.6184136271476746,0.6253694891929626,0.617850124835968,0.6209484338760376
2023-12-25 17:00:00,0.6211150884628296,0.6232388019561768,0.6210943460464478,0.6229141354560852
2023-12-25 18:00:00,0.6229913234710693,0.6254349946975708,0.6215344667434692,0.6218717694282532
2023-12-25 19:00:00,0.6218163967132568,0.62404465675354,0.6212915182113647,0.622083306312561
2023-12-25 20:00:00,0.6219884157180786,0.6219884157180786,0.6146520972251892,0.6165554523468018
2023-12-25 21:00:00,0.6167705059051514,0.6206233501434326,0.6152986288070679,0.6206233501434326
2023-12-25 22:00:00,0.62064528465271,0.6335771679878235,0.62064528465271,0.6296824216842651
2023-12-25 23:00:00,0.6295477747917175,0.6295477747917175,0.6255507469177246,0.6257424354553223
2023-12-26 00:00:00,0.6256469488143921,0.6264257431030273,0.6190653443336487,0.6190653443336487
2023-12-26 01:00:00,0.6190175414085388,0.6196240782737732,0.6167341470718384,0.6174142360687256
2023-12-26 02:00:00,0.6174443960189819,0.6202706098556519,0.6173900365829468,0.6191397309303284
2023-12-26 03:00:00,0.6189289689064026,0.6196251511573792,0.617348849773407,0.6186265349388123
2023-12-26 04:00:00,0.618665874004364,0.6195915341377258,0.6179549098014832,0.6189494729042053
2023-12-26 05:00:00,0.6189473867416382,0.6193311810493469,0.6028140783309937,0.6066083312034607
2023-12-26 06:00:00,0.6064930558204651,0.6064930558204651,0.5981152057647705,0.5981152057647705
2023-12-26 07:00:00,0.5981101393699646,0.6043578386306763,0.5966832041740417,0.6036005020141602
2023-12-26 08:00:00,0.6037037372589111,0.6066503524780273,0.6028921604156494,0.6064493060112
2023-12-26 09:00:00,0.6064162254333496,0.6070443391799927,0.603012204170227,0.6034504175186157
2023-12-26 10:00:00,0.6035962104797363,0.6117588877677917,0.6035240292549133,0.6111187934875488
2023-12-26 11:00:00,0.6111102104187012,0.6140403747558594,0.6088364720344543,0.6140403747558594
2023-12-26 12:00:00,0.614026665687561,0.6160857677459717,0.6130279302597046,0.6159442663192749
2023-12-26 13:00:00,0.6159476637840271,0.6221875548362732,0.6159476637840271,0.621943473815918
2023-12-26 14:00:00,0.6219193339347839,0.6219193339347839,0.616062343120575,0.6162859201431274
2023-12-26 15:00:00,0.6160150766372681,0.6172999143600464,0.6098473072052002,0.6100165247917175
2023-12-26 16:00:00,0.6090761423110962,0.6134987473487854,0.6087421774864197,0.6102280020713806
2023-12-26 17:00:00,0.6105481386184692,0.6105481386184692,0.5808926224708557,0.5843349099159241
2023-12-26 18:00:00,0.5847503542900085,0.5915684700012207,0.5846901535987854,0.5915684700012207
2023-12-26 19:00:00,0.5919356942176819,0.5935890078544617,0.5897315740585327,0.5901215076446533
2023-12-26 20:00:00,0.590029239654541,0.5963605046272278,0.5898014307022095,0.5959798097610474
2023-12-26 21:00:00,0.5959424376487732,0.601726770401001,0.5950701832771301,0.601726770401001
2023-12-26 22:00:00,0.6018680334091187,0.6058708429336548,0.6015275716781616,0.605305016040802
2023-12-26 23:00:00,0.6054527759552002,0.609900176525116,0.6054527759552002,0.6088252663612366
2023-12-27 00:00:00,0.6088516712188721,0.608892023563385,0.6024970412254333,0.604522705078125
2023-12-27 01:00:00,0.6041474938392639,0.6062431335449219,0.602896511554718,0.6050682067871094
2023-12-27 02:00:00,0.6050073504447937,0.6050073504447937,0.5918816924095154,0.5918816924095154
